npi,name,city,state,zip5,lat,lon
1124801279,ALLINA HEALTH SYSTEM,CAMBRIDGE,MN,55008,45.57271,-93.27004
1780648964,ALLINA HEALTH SYSTEM,CAMBRIDGE,MN,55008,45.57271,-93.27004
1407878192,GRAND ST PAUL CVS LLC,CAMBRIDGE,MN,55008,45.57271,-93.27004
1811287808,NASH-FINCH LLC,CANNON FALLS,MN,55009,44.48303,-92.86484
1487792495,SUPERVALU PHARMACIES INC,CAMBRIDGE,MN,55008,45.57271,-93.27004
1578578704,WALGREEN CO,CAMBRIDGE,MN,55008,45.57271,-93.27004
1710904107,WALMART INC.,CAMBRIDGE,MN,55008,45.57271,-93.27004
1851355135,ALLINA HEALTH SYSTEM,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1538942685,ALLINA HEALTH SYSTEM,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1245636489,FAIRVIEW PHARMACY SERVICES LLC,CHISAGO CITY,MN,55013,45.35437,-92.89819
1972782290,GORDY'S PHARMACY INC.,CENTER CITY,MN,55012,45.4379,-92.79168
1043232739,GRAND ST PAUL CVS LLC,LINO LAKES,MN,55014,45.16421,-93.12315
1861414542,GRAND ST PAUL CVS LLC,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1003337023,HY-VEE INC,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1861507907,SUPERVALU PHARMACIES INC,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1932114253,WALGREEN CO,CIRCLE PINES,MN,55014,45.16421,-93.12315
1225043532,WALGREEN CO,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1801813209,WALMART INC.,CIRCLE PINES,MN,55014,45.16421,-93.12315
1730519562,WALMART INC.,COTTAGE GROVE,MN,55016,44.8177,-92.93462
1689457624,ALLINA HEALTH SYSTEM,FARIBAULT,MN,55021,44.29978,-93.27718
1598822686,ALLINA HEALTH SYSTEM,FARIBAULT,MN,55021,44.29978,-93.27718
1164596508,BOYES PHARMACY,FARIBAULT,MN,55021,44.29978,-93.27718
1770770828,GRAND ST PAUL CVS LLC,FARMINGTON,MN,55024,44.62994,-93.13428
1780606475,GRAND ST PAUL CVS LLC,FOREST LAKE,MN,55025,45.26256,-93.0227
1053340711,HY-VEE INC,FARIBAULT,MN,55021,44.29978,-93.27718
1497838759,"LAKES SNYDER DRUG, INC",FOREST LAKE,MN,55025,45.26256,-93.0227
1164516563,SNYDERS DRUG,FARIBAULT,MN,55021,44.29978,-93.27718
1558476697,SUPERVALU PHARMACIES INC,FOREST LAKE,MN,55025,45.26256,-93.0227
1750396982,WALGREEN CO,FARIBAULT,MN,55021,44.29978,-93.27718
1114932340,WALGREEN CO,FOREST LAKE,MN,55025,45.26256,-93.0227
1447277827,WALMART INC.,FARIBAULT,MN,55021,44.29978,-93.27718
1801813290,WALMART INC.,FOREST LAKE,MN,55025,45.26256,-93.0227
1841627387,ALLINA HEALTH SYSTEM,HASTINGS,MN,55033,44.713,-92.86373
1447447644,COBORNS INC,HASTINGS,MN,55033,44.713,-92.86373
1770719585,FAIRVIEW PHARMACY SERVICES LLC,HUGO,MN,55038,45.16869,-92.97938
1194126995,GRAND ST PAUL CVS LLC,HASTINGS,MN,55033,44.713,-92.86373
1083758676,HINCKLEY DRUG LLC,HINCKLEY,MN,55037,46.01299,-92.77561
1811002959,SUPERVALU PHARMACIES INC,HASTINGS,MN,55033,44.713,-92.86373
1245081066,"THE DULUTH CLINIC, LTD.",HINCKLEY,MN,55037,46.01299,-92.77561
1023023249,WALGREEN CO,HASTINGS,MN,55033,44.713,-92.86373
1629095005,WALMART INC.,HASTINGS,MN,55033,44.713,-92.86373
1639784994,ASTRUP DRUG INC,LAKE CITY,MN,55041,44.39402,-92.32022
1427101112,"ASTRUP DRUG, INC",LAKE CITY,MN,55041,44.39402,-92.32022
1144676370,COBORNS INC,ISANTI,MN,55040,45.4685,-93.27972
1629159736,ERICKSON DRUG INC,LAKEVILLE,MN,55044,44.64094,-93.2798
1508890450,FAIRVIEW PHARMACY SERVICES LLC,SHOREVIEW,MN,55126,45.08477,-93.13255
1861414559,GRAND ST PAUL CVS LLC,LAKEVILLE,MN,55044,44.64094,-93.2798
1619147923,GRAND ST PAUL CVS LLC,LAKEVILLE,MN,55044,44.64094,-93.2798
1487748760,GRAND ST PAUL CVS PHCY LLC,LAKEVILLE,MN,55044,44.64094,-93.2798
1487690848,HERRMANN DRUG INC,LONSDALE,MN,55046,44.44863,-93.41897
1851746986,HY-VEE INC,LAKEVILLE,MN,55044,44.64094,-93.2798
1275681538,RBF LLC,LAKEVILLE,MN,55044,44.64094,-93.2798
1174703649,RICH APOTHECARY INC,LAKE ELMO,MN,55042,44.99196,-92.89876
1205920600,SNYDERS DRUG,LAKEVILLE,MN,55044,44.64094,-93.2798
1215348727,SUPERVALU PHARMACIES INC,LAKEVILLE,MN,55044,44.64094,-93.2798
1265628515,SUPERVALU PHARMACIES INC,LAKEVILLE,MN,55044,44.64094,-93.2798
1184739229,SUPERVALU PHARMACIES INC,LAKEVILLE,MN,55044,44.64094,-93.2798
1841206489,WALGREEN CO,LAKEVILLE,MN,55044,44.64094,-93.2798
1679588800,WALGREEN CO,LAKEVILLE,MN,55044,44.64094,-93.2798
1215285408,WALMART INC.,LAKEVILLE,MN,55044,44.64094,-93.2798
1013343391,ASTRUP DRUG INC,NORTHFIELD,MN,55057,44.4713,-93.17617
1194330456,ASTRUP DRUG INC,NORTHFIELD,MN,55057,44.4713,-93.17617
1295828572,"BORAK, INC",NORTHFIELD,MN,55057,44.4713,-93.17617
1194101766,COBORNS INC,MORA,MN,55051,45.92772,-93.30432
1831261502,COBORNS INC,MORA,MN,55051,45.92772,-93.30432
1134745730,"ELKO NEW MARKET FAMILY PHARMACY, LLC",ELKO NEW MARKET,MN,55054,44.57008,-93.35029
1043368319,ERICKSONS DIVERSIFIED LLC,NORTHFIELD,MN,55057,44.4713,-93.17617
1710321054,FAIRVIEW PHARMACY SERVICES LLC,NORTH BRANCH,MN,55056,45.50874,-92.95253
1821356171,GRAND ST PAUL CVS LLC,NORTHFIELD,MN,55057,44.4713,-93.17617
1184635690,NEWPORT DRUGS INC,NEWPORT,MN,55055,44.87382,-92.99777
1265084792,"NUDAK VENTURES, LLC",NORTH BRANCH,MN,55056,45.50874,-92.95253
1588618706,PAMIDA STORES OPERATING CO LLC,MORA,MN,55051,45.92772,-93.30432
1811157662,SHOPKO STORES OPERATING CO LLC,NORTH BRANCH,MN,55056,45.50874,-92.95253
1568761484,SHOPKO STORES OPERATING CO LLC,MORA,MN,55051,45.92772,-93.30432
1710030978,SKELTON DRUG INC,NORTH BRANCH,MN,55056,45.50874,-92.95253
1639284771,SUPERVALU PHARMACIES INC,NORTHFIELD,MN,55057,44.4713,-93.17617
1922013150,WALGREEN CO,NORTHFIELD,MN,55057,44.4713,-93.17617
1841761871,WELIA HEALTH,MORA,MN,55051,45.92772,-93.30432
1992809081,ASTRUP DRUG INC,OWATONNA,MN,55060,44.05901,-93.22289
1396352605,ASTRUP DRUG INC,OWATONNA,MN,55060,44.05901,-93.22289
1659443323,COBORNS INC,OWATONNA,MN,55060,44.05901,-93.22289
1194873000,ERICKSONS DIVERSIFIED LLC,RED WING,MN,55066,44.51829,-92.54508
1861818387,FAIRVIEW PHARMACY SERVICES LLC,ROSEMOUNT,MN,55068,44.73781,-93.06868
1568801124,GENOA HEALTHCARE LLC,OWATONNA,MN,55060,44.05901,-93.22289
1932121613,GRAND ST PAUL CVS LLC,OWATONNA,MN,55060,44.05901,-93.22289
1689696379,GRAND ST PAUL CVS LLC,RED WING,MN,55066,44.51829,-92.54508
1346484573,HY-VEE INC,OWATONNA,MN,55060,44.05901,-93.22289
1003869025,SHOPKO STORES OPERATING CO LLC,PINE CITY,MN,55063,45.83631,-92.90419
1730294877,SUPERVALU PHARMACIES INC,ROSEMOUNT,MN,55068,44.73781,-93.06868
1689982175,WALGREEN CO,RED WING,MN,55066,44.51829,-92.54508
1578578894,WALGREEN CO,ROSEMOUNT,MN,55068,44.73781,-93.06868
1982839544,WALGREEN CO,RED WING,MN,55066,44.51829,-92.54508
1104831338,WALGREEN CO,OWATONNA,MN,55060,44.05901,-93.22289
1538186929,WALMART INC.,PINE CITY,MN,55063,45.83631,-92.90419
1356368732,WALMART INC.,OWATONNA,MN,55060,44.05901,-93.22289
1447277843,WALMART INC.,RED WING,MN,55066,44.51829,-92.54508
1407276264,WELIA HEALTH,PINE CITY,MN,55063,45.83631,-92.90419
1073544151,FAMILY HEALTH SYSTEMS OF MOOSE LAKE INC,SANDSTONE,MN,55072,46.14102,-92.61841
1891706305,GOODRICH PHARMACY INC,SAINT FRANCIS,MN,55070,45.41252,-93.38804
1790045201,GRAND ST PAUL CVS LLC,INVER GROVE HEIGHTS,MN,55077,44.81828,-93.07364
1447179965,LADD MEMORIAL HOSPITAL,SCANDIA,MN,55073,45.27293,-92.82494
1528152923,SNYDERS DRUG,SOUTH SAINT PAUL,MN,55075,44.88747,-93.04093
1609960004,SNYDERS DRUG,INVER GROVE HEIGHTS,MN,55076,44.83633,-93.03401
1750833653,SPPS LLC L L C,SOUTH SAINT PAUL,MN,55075,44.88747,-93.04093
1093820136,SUPERVALU PHARMACIES INC,INVER GROVE HEIGHTS,MN,55076,44.83633,-93.03401
1316194459,THRIFTY DRUG STORES INC,SANDSTONE,MN,55072,46.14102,-92.61841
1114932332,WALGREEN CO,INVER GROVE HEIGHTS,MN,55076,44.83633,-93.03401
1205841434,WALGREEN CO,INVER GROVE HEIGHTS,MN,55077,44.81828,-93.07364
1265459663,WALMART INC.,INVER GROVE HEIGHTS,MN,55076,44.83633,-93.03401
1114949898,GRAND ST PAUL CVS LLC,STILLWATER,MN,55082,45.07279,-92.84039
1881788289,SNYDERS DRUG,STILLWATER,MN,55082,45.07279,-92.84039
1548372543,ST CROIX DRUG COMPANY,STILLWATER,MN,55082,45.07279,-92.84039
1780213587,SUPERVALU PHARMACIES INC,SAINT MICHAEL,MN,55376,45.21057,-93.68726
1487760898,SUPERVALU PHARMACIES INC,BURNSVILLE,MN,55337,44.77668,-93.27503
1942831839,SUPERVALU PHARMACIES INC,MINNEAPOLIS,MN,55406,44.93957,-93.22115
1598870636,SUPERVALU PHARMACIES INC,STILLWATER,MN,55082,45.07279,-92.84039
1922879683,SUPERVALU PHARMACIES INC,ROCHESTER,MN,55901,44.06977,-92.50688
1184700049,SUPERVALU PHARMACIES INC,STILLWATER,MN,55082,45.07279,-92.84039
1740635770,SUPERVALU PHARMACIES INC,STILLWATER,MN,55082,45.07279,-92.84039
1093517914,SUPERVALU PHARMACIES INC.,BURNSVILLE,MN,55337,44.77668,-93.27503
1841205077,WALGREEN CO,OAK PARK HEIGHTS,MN,55082,45.07279,-92.84039
1457378838,WALMART INC.,OAK PARK HEIGHTS,MN,55082,45.07279,-92.84039
1790717783,FAIRVIEW PHARMACY SERVICES LLC,WYOMING,MN,55092,45.33657,-93.07864
1619903994,ROLSETH DRUG CO,WYOMING,MN,55092,45.33657,-93.07864
1447323480,ALCHEMIST GENERAL INC,SAINT PAUL,MN,55104,44.95447,-93.16221
1942875315,ALCHEMIST GENERAL INC,SAINT PAUL,MN,55104,44.95447,-93.16221
1043599590,ALLINA HEALTH SYSTEM,SAINT PAUL,MN,55102,44.93189,-93.12161
1942264270,ALLINA HEALTH SYSTEM,SAINT PAUL,MN,55102,44.93189,-93.12161
1679356729,ALLINA HEALTH SYSTEM,SAINT PAUL,MN,55102,44.93189,-93.12161
1497743454,AM SCHNEIDER PA,MAHTOMEDI,MN,55115,45.06774,-92.95329
1447883269,CHILDREN'S HEALTH CARE,SAINT PAUL,MN,55102,44.93189,-93.12161
1700979861,CHILDRENS HEALTH CARE,SAINT PAUL,MN,55102,44.93189,-93.12161
1194127985,COMO PHARMACY INC,SAINT PAUL,MN,55103,44.96423,-93.12446
1922260488,COSTCO WHOLESALE CORPORATION,MAPLEWOOD,MN,55109,45.01462,-93.02611
1063118909,EQUITY CONSULTING PARTNERS LLC,ST. PAUL,MN,55102,44.93189,-93.12161
1053471292,ERICKSON DRUG INC,SAINT PAUL,MN,55108,44.98095,-93.17541
1811050438,EXPRESS PHARMACY INC,SAINT PAUL,MN,55104,44.95447,-93.16221
1740708767,FAIRVIEW PHARMACY SERVICES LLC,MAPLEWOOD,MN,55109,45.01462,-93.02611
1003327917,"FAIRVIEW PHARMACY SERVICES, LLC",MAPLEWOOD,MN,55109,45.01462,-93.02611
1578902995,GENOA HEALTHCARE LLC,SAINT PAUL,MN,55107,44.93108,-93.07958
1518323997,GENOA HEALTHCARE LLC,SAINT PAUL,MN,55101,44.9513,-93.09023
1891339131,GENOA HEALTHCARE LLC,SAINT PAUL,MN,55104,44.95447,-93.16221
1962424648,GRAND ST PAUL CVS LLC,SAINT PAUL,MN,55104,44.95447,-93.16221
1174065007,GRAND ST PAUL CVS LLC,SAINT PAUL,MN,55105,44.9346,-93.16817
1235151911,GRAND ST PAUL CVS LLC,SAINT PAUL,MN,55106,44.96353,-93.04827
1902828676,GRAND ST PAUL CVS LLC,NORTH ST PAUL,MN,55109,45.01462,-93.02611
1245339555,GRAND ST PAUL CVS LLC,MAPLEWOOD,MN,55109,45.01462,-93.02611
1336248640,GRAND ST PAUL CVS LLC,SAINT PAUL,MN,55105,44.9346,-93.16817
1417499120,HEALTHEAST ST JOSEPHS HOSPITAL,ST PAUL,MN,55102,44.93189,-93.12161
1538749387,HY-VEE INC,MAPLEWOOD,MN,55109,45.01462,-93.02611
1184736183,JT HOESCHEN INC,SAINT PAUL,MN,55105,44.9346,-93.16817
1417295403,LAB DRUGS & MEDICAL-TRANS-SUPPLIES LLC,SAINT PAUL,MN,55103,44.96423,-93.12446
1144281304,MINNESOTA ONCOLOGY HEMATOLOGY PA,MAPLEWOOD,MN,55109,45.01462,-93.02611
1639622947,OUR FAMILY PHARMACY LLC,SAINT PAUL,MN,55103,44.96423,-93.12446
1750095766,OUR LADY OF PEACE,SAINT PAUL,MN,55104,44.95447,-93.16221
1972892438,PHALEN FAMILY PHARMACY LTD,SAINT PAUL,MN,55106,44.96353,-93.04827
1861480519,RBF LLC,SAINT PAUL,MN,55106,44.96353,-93.04827
1245324649,SNYDERS DRUG STORES INC,SAINT PAUL,MN,55106,44.96353,-93.04827
1639566649,ST PAUL PHARMACY LLC,SAINT PAUL,MN,55103,44.96423,-93.12446
1336397298,SUPERVALU PHARMACIES INC,SAINT PAUL,MN,55106,44.96353,-93.04827
1023123163,SUPERVALU PHARMACIES INC,MAPLEWOOD,MN,55109,45.01462,-93.02611
1497760714,WALGREEN CO,SAINT PAUL,MN,55105,44.9346,-93.16817
1023024668,WALGREEN CO,SAINT PAUL,MN,55106,44.96353,-93.04827
1457533143,WALGREEN CO,MAPLEWOOD,MN,55109,45.01462,-93.02611
1336321025,WALGREEN CO,SAINT PAUL,MN,55106,44.96353,-93.04827
1144235458,WALGREEN CO,SAINT PAUL,MN,55104,44.95447,-93.16221
1235144544,WALGREEN CO,SAINT PAUL,MN,55106,44.96353,-93.04827
1689689903,WALGREEN CO,SAINT PAUL,MN,55105,44.9346,-93.16817
1053326363,WALGREEN CO,SAINT PAUL,MN,55102,44.93189,-93.12161
1679016497,WALGREEN CO,SAINT PAUL,MN,55102,44.93189,-93.12161
1871755975,WEST SIDE COMMUNITY HEALTH SERVICES INC,SAINT PAUL,MN,55106,44.96353,-93.04827
1871583898,"D.W.KOSKI,INC.",MENDOTA HEIGHTS,MN,55118,44.89648,-93.10344
1780279604,ETEL PHARMACY,SAINT PAUL,MN,55116,44.90973,-93.17024
1356501621,FAIRVIEW PHARMACY SERVICES LLC,NEW BRIGHTON,MN,55112,45.07658,-93.18893
1972535953,FAIRVIEW PHARMACY SERVICES LLC,ST. PAUL,MN,55116,44.90973,-93.17024
1669525291,GENOA HEALTHCARE LLC,SAINT PAUL,MN,55114,44.96609,-93.19433
1184148926,GENOA HEALTHCARE LLC,WEST ST PAUL,MN,55118,44.89648,-93.10344
1659668598,GENOA HEALTHCARE LLC,ROSEVILLE,MN,55113,45.01301,-93.15555
1649292319,GRAND ST PAUL CVS LLC,ROSEVILLE,MN,55113,45.01301,-93.15555
1518346865,GRAND ST PAUL CVS LLC,SAINT PAUL,MN,55116,44.90973,-93.17024
1972602274,GRAND ST PAUL CVS LLC,WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1285656959,GRAND ST PAUL CVS LLC,WEST SAINT PAUL,MN,55118,44.89648,-93.10344
1508051582,GRAND ST PAUL CVS LLC,WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1265663991,GRAND ST PAUL CVS LLC,LITTLE CANADA,MN,55113,45.01301,-93.15555
1942471933,GRAND ST PAUL CVS LLC,WEST SAINT PAUL,MN,55118,44.89648,-93.10344
1861532376,"MEDICINE CHEST PHARMACY, INC.",WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1811601123,MINNESOTA ONCOLOGY HEMATOLOGY PA,MAPLE GROVE,MN,55369,45.12644,-93.44629
1639329816,RBF LLC,ROSEVILLE,MN,55113,45.01301,-93.15555
1366469769,SAMS WEST INC,WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1801461819,SETZER PHARMACY INC,SAINT PAUL,MN,55113,45.01301,-93.15555
1861437402,SETZER PHARMACY INC,ROSEVILLE,MN,55113,45.01301,-93.15555
1497849897,SNYDERS DRUG,WHITE BEAR LAKE,MN,55115,45.06774,-92.95329
1477647725,SNYDERS DRUG,ST PAUL,MN,55119,44.93794,-93.00936
1982798385,SNYDERS DRUG,SAINT PAUL,MN,55118,44.89648,-93.10344
1568556819,SNYDERS DRUG,ST PAUL,MN,55116,44.90973,-93.17024
1811081169,SNYDERS DRUG,WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1386738631,SNYDERS DRUG,SAINT PAUL,MN,55113,45.01301,-93.15555
1699869099,SNYDERS DRUG,MOUNDS VIEW,MN,55112,45.07658,-93.18893
1902990252,SNYDERS DRUG,NEW BRIGHTON,MN,55112,45.07658,-93.18893
1619061017,SNYDERS DRUG,SAINT PAUL,MN,55113,45.01301,-93.15555
1003920158,SUN DRUG INC,MAPLEWOOD,MN,55119,44.93794,-93.00936
1407961543,SUPERVALU PHARMACIES INC,MAPLEWOOD,MN,55117,44.99936,-93.09687
1851761514,SUPERVALU PHARMACIES INC,WHITE BEAR LAKE,MN,55110,45.09024,-93.00627
1992810030,SUPERVALU PHARMACIES INC,ST PAUL,MN,55119,44.93794,-93.00936
1821103961,SUPERVALU PHARMACIES INC,NEW BRIGHTON,MN,55112,45.07658,-93.18893
1124133269,SUPERVALU PHARMACIES INC,WEST ST PAUL,MN,55118,44.89648,-93.10344
1376658419,SUPERVALU PHARMACIES INC,ROSEVILLE,MN,55113,45.01301,-93.15555
1962813469,SUPERVALU PHARMACIES INC,ROSEVILLE,MN,55113,45.01301,-93.15555
1033124359,WALGREEN CO,WHITE BEAR LAKE,MN,55115,45.06774,-92.95329
1760497994,WALGREEN CO,MOUNDS VIEW,MN,55112,45.07658,-93.18893
1326239617,WALGREEN CO,SAINT PAUL,MN,55113,45.01301,-93.15555
1366458762,WALGREEN CO,ROSEVILLE,MN,55113,45.01301,-93.15555
1831498989,WALGREEN CO,SAINT PAUL,MN,55116,44.90973,-93.17024
1134134448,WALGREEN CO,WEST SAINT PAUL,MN,55118,44.89648,-93.10344
1245246883,WALGREEN CO,ROSEVILLE,MN,55113,45.01301,-93.15555
1396750527,WALGREEN CO,SAINT PAUL,MN,55119,44.93794,-93.00936
1760497077,WALGREEN CO,ST PAUL,MN,55113,45.01301,-93.15555
1891712295,WALMART INC.,WEST ST PAUL,MN,55118,44.89648,-93.10344
1700803103,WALMART INC.,ROSEVILLE,MN,55113,45.01301,-93.15555
1598471054,WELLCARE RX LLC,MOUNDS VIEW,MN,55112,45.07658,-93.18893
1821048950,ACCREDO HEALTH GROUP INC,EAGAN,MN,55121,44.84706,-93.15429
1104880384,ALLINA HEALTH SYSTEM,WOODBURY,MN,55125,44.91985,-92.94394
1730862210,ALLINA HEALTH SYSTEM,APPLE VALLEY,MN,55124,44.74557,-93.20073
1447033592,ALLINA HEALTH SYSTEM,WOODBURY,MN,55125,44.91985,-92.94394
1982641346,ALLINA HEALTH SYSTEM,APPLE VALLEY,MN,55124,44.74557,-93.20073
1730252768,ARDEN PHARMACY & GIFT,ARDEN HILLS,MN,55126,45.08477,-93.13255
1386674067,CORAM ALTERNATE SITE SERVICES INC,MENDOTA HEIGHTS,MN,55120,44.87251,-93.14907
1053835231,COSTCO WHOLESALE CORPORATION,WOODBURY,MN,55125,44.91985,-92.94394
1831749126,COSTCO WHOLESALE CORPORATION,EAGAN,MN,55121,44.84706,-93.15429
1427080415,FAIRVIEW PHARMACY SERVICES LLC,SHOREVIEW,MN,55126,45.08477,-93.13255
1518999507,FAIRVIEW PHARMACY SERVICES LLC,EAGAN,MN,55121,44.84706,-93.15429
1063444057,FAIRVIEW PHARMACY SERVICES LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1629241732,FAIRVIEW PHARMACY SERVICES LLC,SHOREVIEW,MN,55126,45.08477,-93.13255
1134478829,GENOA HEALTHCARE LLC,WOODBURY,MN,55125,44.91985,-92.94394
1194748483,GRAND ST PAUL CVS LLC,VADNAIS HTS,MN,55127,45.08411,-93.08265
1083784029,GRAND ST PAUL CVS LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1518900786,GRAND ST PAUL CVS LLC,OAKDALE,MN,55128,44.98793,-92.96393
1699079483,GRAND ST PAUL CVS LLC,WOODBURY,MN,55125,44.91985,-92.94394
1225050909,GRAND ST PAUL CVS LLC,EAGAN,MN,55122,44.80469,-93.1977
1134141815,GRAND ST PAUL CVS LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1609975911,GRAND ST PAUL CVS LLC,WOODBURY,MN,55129,44.89405,-92.90679
1124040803,GRAND ST PAUL CVS LLC,WOODBURY,MN,55125,44.91985,-92.94394
1013141001,GRAND ST PAUL CVS LLC,WOODBURY,MN,55125,44.91985,-92.94394
1922285956,GRAND ST PAUL CVS LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1043310485,GRAND ST PAUL CVS LLC,EAGAN,MN,55122,44.80469,-93.1977
1215959994,GRAND ST PAUL CVS LLC,SHOREVIEW,MN,55126,45.08477,-93.13255
1699845776,GRAND ST PAUL CVS STORES LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1467908699,HY-VEE INC,EAGAN,MN,55121,44.84706,-93.15429
1861135725,HY-VEE INC,EAGAN,MN,55121,44.84706,-93.15429
1689040453,HY-VEE INC,OAKDALE,MN,55128,44.98793,-92.96393
1033458922,MINNESOTA INDEPENDENT COOPERATIVE,EAGAN,MN,55121,44.84706,-93.15429
1366590622,RBF LLC,EAGAN,MN,55123,44.80465,-93.13754
1457409716,RBF LLC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1639227994,RBF LLC,OAKDALE,MN,55128,44.98793,-92.96393
1164317483,REGIONS HOSPITAL,WOODBURY,MN,55125,44.91985,-92.94394
1437176823,SAMS WEST INC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1346267739,SAMS WEST INC,EAGAN,MN,55121,44.84706,-93.15429
1710904115,SAMS WEST INC,WOODBURY,MN,55125,44.91985,-92.94394
1033203435,SNYDERS BROS INC,WOODBURY,MN,55125,44.91985,-92.94394
1518051911,SNYDERS DRUG,MENDOTA HEIGHTS,MN,55120,44.87251,-93.14907
1508950908,SNYDERS DRUG,APPLE VALLEY,MN,55124,44.74557,-93.20073
1598859993,SNYDERS DRUG STORE INC,SHOREVIEW,MN,55126,45.08477,-93.13255
1225548480,STERLINGRX INC,MENDOTA HEIGHTS,MN,55120,44.87251,-93.14907
1659938116,STERLINGRX INC,MENDOTA HEIGHTS,MN,55120,44.87251,-93.14907
1033224175,SUPERVALU PHARMACIES INC,APPLE VALLEY,MN,55124,44.74557,-93.20073
1760597801,SUPERVALU PHARMACIES INC,WHITE BEAR LAKE,MN,55127,45.08411,-93.08265
1275648313,SUPERVALU PHARMACIES INC,ARDEN HILLS,MN,55126,45.08477,-93.13255
1295146702,SUPERVALU PHARMACIES INC,EAGAN,MN,55123,44.80465,-93.13754
1841305984,SUPERVALU PHARMACIES INC,WOODBURY,MN,55125,44.91985,-92.94394
1598912560,SUPERVALU PHARMACIES INC,EAGAN,MN,55123,44.80465,-93.13754
1558772194,SUPERVALU PHARMACIES INC,OAKDALE,MN,55128,44.98793,-92.96393
1689789729,SUPERVALU PHARMACIES INC,EAGAN,MN,55122,44.80469,-93.1977
1154337798,WALGREEN CO,EAGAN,MN,55123,44.80465,-93.13754
1699925701,WALGREEN CO,NORTH OAKS,MN,55127,45.08411,-93.08265
1023023348,WALGREEN CO,OAKDALE,MN,55128,44.98793,-92.96393
1376561308,WALGREEN CO,WOODBURY,MN,55125,44.91985,-92.94394
1063427490,WALGREEN CO,APPLE VALLEY,MN,55124,44.74557,-93.20073
1215942529,WALGREEN CO,EAGAN,MN,55123,44.80465,-93.13754
1235485939,WALGREEN CO,ARDEN HILLS,MN,55126,45.08477,-93.13255
1205842846,WALGREEN CO,WOODBURY,MN,55125,44.91985,-92.94394
1306140249,WALGREEN CO,MENDOTA HEIGHTS,MN,55120,44.87251,-93.14907
1942215264,WALGREEN CO,APPLE VALLEY,MN,55124,44.74557,-93.20073
1750396073,WALGREEN CO,WHITE BEAR LAKE,MN,55127,45.08411,-93.08265
1588679807,WALGREEN CO,EAGAN,MN,55122,44.80469,-93.1977
1619994084,WALMART INC.,EAGAN,MN,55123,44.80465,-93.13754
1104843606,WALMART INC.,VADNAIS HEIGHTS,MN,55127,45.08411,-93.08265
1356368740,WALMART INC.,APPLE VALLEY,MN,55124,44.74557,-93.20073
1528085925,WALMART INC.,WOODBURY,MN,55129,44.89405,-92.90679
1629374251,ALLIANCE PHARMACY CARE INC,SAINT PAUL,MN,55130,44.97298,-93.08268
1346635059,BRIGHTLY PHARMACY CARE INC,SAINT PAUL,MN,55130,44.97298,-93.08268
1043497456,GENOA HEALTHCARE LLC,SAINT PAUL,MN,55130,44.97298,-93.08268
1760340566,REGIONS HOSPITAL,SAINT PAUL,MN,55130,44.97298,-93.08268
1821253246,CARECENTER PHARMACY LLC,SAINT PAUL,MN,55144,,
1528883790,APOTHECO PHARMACY MINNETONKA LLC,MINNETONKA,MN,55305,44.95479,-93.43235
1851464531,ARENSONS ANNANDALE PHARMACY INC,ANNANDALE,MN,55302,45.24268,-94.11894
1831274778,BYERLYS INC,BURNSVILLE,MN,55306,44.73069,-93.292
1639241300,COBORNS INC,ALBERTVILLE,MN,55301,45.24784,-93.65869
1386717924,COBORNS INC,BIG LAKE,MN,55309,45.37999,-93.73908
1679670426,COBORNS INC,RAMSEY,MN,55303,45.28861,-93.42307
1063340149,COSTCO WHOLESALE CORPORATION,OTSEGO,MN,55301,45.24784,-93.65869
1487839189,FAIRVIEW PHARMACY SERVICES LLC,ANDOVER,MN,55304,45.25574,-93.2655
1619089612,GOODRICH PHARMACY INC,ANDOVER,MN,55304,45.25574,-93.2655
1346244274,GOODRICH PHARMACY INC,ANOKA,MN,55303,45.28861,-93.42307
1174635171,"GOODRICH PHARMACY, INC.",ELK RIVER,MN,55330,45.33432,-93.5679
1144242827,GRAND ST PAUL CVS LLC,MINNETONKA,MN,55305,44.95479,-93.43235
1427157726,GRAND ST PAUL CVS LLC,ANDOVER,MN,55304,45.25574,-93.2655
1033131727,GRAND ST PAUL CVS LLC,ANDOVER,MN,55304,45.25574,-93.2655
1780978841,MARKETPLACE PHARMACY LLC,ALBERTVILLE,MN,55301,45.24784,-93.65869
